城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,python,数据分析、python、大数据兼职讲师,92%,北京大讲台科技有限公司,6001-8000,北京,最新,http://jobs.zhaopin.com/CC282024680J00027695309.htm,职位描述1、配合教学总监研发符合市场需求的课程体系2、配合数据分析、spark、python、项目课程研发和后期优化；3、配合教学总监完成相关教学资料（实训大纲、教学PPT、教学案例等）的研发工作4、按照课程体系、教学大纲高质量完成网络授课,1.本科及以上学历，计算机相关专业，3年以上工作经验；2.熟练掌握数据分析、spark、python、项目工具，如SPSS、Matlab、SAS、Python、R等，具备快速模型求解与优化的能力。3.善于沟通，良好的表达能力，乐于技术分享。4.具有较强分析问题和解决问题能力。5.有大数据开发、数据挖掘、数据分析、数据仓库、推荐算法等开发经验者优先。6.有过培训课程授课经验，能按要求自行制作课件者优先考虑。长期招聘兼职讲师，hadoop、spark、人工智能、python、数据分析,北京市海淀区车公庄西路甲19号,2018-03-18,北京,民营,20人以下,3-5年,本科,6001-8000元/月
北京,python,python、人工智能讲师,82%,北京大讲台科技有限公司,6000-12000,北京,最新,http://jobs.zhaopin.com/CC282024680J00031343309.htm, 1、负责Python课程体系设计和完善； 2、负责Python人工智能等课程的讲授； 3、完成领导交办的其它工作, 1. 有1年以上Python编程经验； 2. 有数学基础和算法基础3. 有较强的语言表达能力，有讲师经验优先考虑。 ,北京市海淀区车公庄西路甲19号,2018-03-18,北京,民营,20人以下,1-3年,本科,6000-12000元/月
北京,python,python开发工程师,,北京商高科技有限公司,20001-30000,北京,最新,http://jobs.zhaopin.com/482088230250011.htm,1、根据项目需求进行后台服务器的开发与维护；2、数据的收集，整理，分析；,1、统招本科及以上学历，计算机相关专业，2年以上工作经验；2、熟悉Linux操作系统，熟练使用常用命令，熟悉LAMP和LNMP服务器软件配置；3、精通Python，熟悉Django，Tornado，Flask，了解Caffe、TensorFlow、openCV等深度框架，能独立搭建高可用生产环境；4、熟悉VMware、Openstack、KVM等各种虚拟化及容器技术（Docker）者优先；5、熟练使用SVN，git等版本管理工具；6、具备数据库设计能力，熟练掌握MySql/MongoDB/Redis者优先；7、具备高并发海量数据处理经验者优先。8、熟悉HTML、CSS、JavaScript前端技术者优先；9、有爬虫开发经验，熟悉scrapy\pyspider等采集框架优先；,北京市丰台区南四环西路186号汉威国际广场,2018-03-18,北京,民营,20-99人,,本科,20001-30000元/月
北京,python,python后端,,北京极客晨星科技发展有限公司,15000-25000,北京,最新,http://jobs.zhaopin.com/CZ754518470J00031578711.htm,1、和其它系统工程师一起负责对内容平台的功能完善和增强；2、利用先进的互联网技术构建出强大而灵活的内容平台，包括内容管理，用户管理等通用功能以及各种极客晨星特有的创新系统功能；3、协助上级领导完成其他工作事宜。,1.对工作有热情，富有责任心；2.计算机或者相关专业本科或以上学历；3.3年以上计算机软件开发经验，2年以上服务器平台开发经验；4.精通各种互联网协议，对TCP/IP有深入的理解；5.熟悉Linux系统；6.熟悉最新的互联网技术，至少熟练掌握下面技术/平台中的2种Nodejs，Mongodb，MySql，docker，nginx；7.丰富的计算机软件开发经验，熟练掌握下面语言中的2种Python，Javavscript，C，Java，C++；8.有开发和部署高性能，大规模用户的互联网系统经验者优先。,北京海淀区学清路甲8号圣熙8号,2018-03-18,北京,民营,20-99人,3-5年,本科,15000-25000元/月
北京,python,Python实习生,100%,北京欣如信科技有限公司,4001-6000,北京-海淀区,招聘中,http://jobs.zhaopin.com/567369733251285.htm,1.参与公司软件产品后台研发和维护工作；2.参与建筑物联网数据分析算法的设计和开发；3.可独立完成业务算法模块开发，并能结合产品目标进行改进创新。 ,1.熟练使用python，有python开发经验优先；2.熟悉MySQL数据库，了解NoSQL数据库；3.熟悉时间序列模型，分类器和神经网络算法；4.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识；5.具备较好的学习能力，问题分析能力，可以独立调试解决问题。,北京市海淀区宝盛北里西区28号天丰利商城4层,2018-03-18,北京-海淀区,股份制企业,1000-9999人,,不限,4001-6000元/月
北京,python,游戏服务器(Python)开发工程师,,北京盖娅互娱网络科技股份有限公司,10000-20000,北京,最新,http://jobs.zhaopin.com/312778284250113.htm,1.负责服务器端系统框架设计、功能开发及维护；2.参与技术方案讨论和技术调研；3.负责相关工具开发和相关文档的编写；4.负责游戏性能的优化，保证服务端稳定安全的运行。,1.本科以上学历；2.两年以上python服务器开发经验，熟练使用python及相关的库，熟悉linux环境；3.熟练使用mysql，并熟悉mysql性能优化相关；4.有团队协作开发、项目经验者优先；5.有责任心，学习能力强，积极进取，工作严谨；6.memcache，redis熟练优先；7.日语熟练优先，go语言熟练优先。,北京市朝阳区绿地中心B座11层,2018-03-18,北京,上市公司,100-499人,1-3年,本科,10000-20000元/月
北京,python,Java Python软件开发工程师/助理工程师,,卡尤迪生物科技(北京)有限公司,6001-8000,北京-海淀区,最新,http://jobs.zhaopin.com/566441529250693.htm,1.负责生物仪器配套软件的开发工作；2.负责相关算法的设计；3.负责相关技术文档的编写；4.上级分配的其它相关工作。 ,1、通信、计算机、电子工程、软件工程、信息技术、电气工程及自动化等相关专业，本科及以上学历；2、0~2年Java或者Python商业开发经验，能够熟练使用Java或者Python进行编程、开发及测试，要求有Linux操作系统经验者。熟悉Spring架构优先。3、坚实的面向对象编程和计算机科学基础。4、有医疗仪器软件开发经验者优先，编程调试和数据分析能力强；5、工作主动性强，善于学习新的产品知识；有团队精神，适应能力强,北京市海淀区上地信息路12号2层A区211,2018-03-18,北京-海淀区,合资,100-499人,,本科,6001-8000元/月
北京,python,Python开发实习（接受零基础）,51%,北京欣如信科技有限公司,8001-10000,北京-海淀区,招聘中,http://jobs.zhaopin.com/567369733250978.htm,,1.本科或以上学历；2.对python语言以及Linux内核有深入理解；3.熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；4.学习能力强，适应能力好；具备耐心/细心的品质；5.具有团队协作意识，对技术敏感，善于主动思考和自我驱动，追求代码的规范和优雅；6.可承受工作压力，有责任感。,北京市海淀区宝盛北里西区28号天丰利商城4层,2018-03-18,北京-海淀区,股份制企业,1000-9999人,,不限,8001-10000元/月
北京,python,高级开发工程师-Python/Java/Go(023404),,京东金融,面议,北京-大兴区,招聘中,http://jobs.zhaopin.com/192921312300016.htm,1、参与金融云分布式系统的开发，根据业务需求，能够完成从设计到开发的工作；2、参与负责各种SDN系统，云数据库系统以及其他类型云产品的管控架构，云平台OpenAPI以及SDK的设计和定制开发，如RDS，Redis，云存储等等；3、研究私有云基础服务组件，解决共性需求，评估系统性能和运行状态，建立私有云量化指标，根据线上应用情况将应用从传统服务器迁移至私有云；4、梳理优化私有云平台的架构和稳定性；负责公司最前沿云技术研究及跟进。,1、本科及以上学历，5年以上工作经验或2年以上云计算行业工作经验；2、基本功扎实，熟练掌握常见的数据结构和算法；有较强的编码能力，熟悉Linux/Unix，熟练掌握Python、Java、Go中的一种语言，或者其他OO语言；3、有分布式系统开发，云计算经验者优先；4、熟悉开源虚拟化QEMU/KVM/LibVirt，对其有深入的了解；5、熟悉Docker，对各种应用向Docker迁移有一定的经验；搭建过Mesos、Marathon管理Docker或OpenStack管理Docker平台者优先。更多职位动态，敬请关注微信公众号“京东金融招聘”。,北京市大兴区亦庄京东大厦,2018-03-18,北京-大兴区,外商独资,1000-9999人,3-5年,本科,
北京,python,服务器开发（懂python）,,文思海辉技术有限公司 Pactera Technology International Limited,面议,北京,招聘中,http://jobs.zhaopin.com/120220260270487.htm,工作内容1、负责服务器端软件架构设计和开发。,1、计算机相关专业本科及以上学历，2年以上软件相关开发经验；2、熟悉主流服务器端应用架构（Struts，SpringMVC等）、应用服务器、数据库、存储、缓存等解决方案；3、熟悉Java开发语言，深入理解面向对象编程技术；4、熟悉Servlet，Jsp，JavaScript等开发语言，熟悉HTTP协议；5、熟悉MySQL等常用数据库，熟悉Apache，Tomcat，JBoss，熟练掌握Linux操作系统命令；6、工作主动，认真负责，喜欢挑战和创新，具有团队合作精神及良好的沟通能力。有以下经验者优先考虑1、有移动应用服务器软件开发经验者优先；2、熟悉Python或者基于Python开发过服务器者优先；3、有开源项目经验者优先。工作经验二年学历要求本科薪水范围8000-9999联系邮箱PTA_WX@pactera.com,北京,2018-03-18,北京,外商独资,10000人以上,1-3年,本科,
北京,python,高级Python研发工程师（机器学习业务方向）,,京东商城,面议,北京,招聘中,http://jobs.zhaopin.com/192921312309590.htm,负责京东广告大规模机器学习平台业务平台的后台研发工作。 ,1、扎实的Linux环境下Python/Shell编程功底2、有PythonWeb框架（tornado/django/flask）、APIServer开发经验3、Python性能调优经验（多线程、异步）4、熟悉TCP/IP，HTTP等网络协议，熟悉RESTfulAPI设计5、熟悉MySQL、HBase、Redis等常用数据库的使用、开发与调优加分项1、有2年及以上Python架构经验优先2、了解常见的机器学习框架，如Tensorflow/mxnet等。3、开源贡献者优先，对开源机器学习框架贡献者优先4、Github项目优秀项目者优先，技术博客者优先。5、熟悉Golang编程优先6、熟悉docker/K8s优先,北京市朝阳区北辰西路8号北辰世纪中心A座6层,2018-03-18,北京,外商独资,1000-9999人,,本科,
北京,python,Python全栈工程师,,南瑞信息系统集成分公司,面议,北京-大兴区,招聘中,http://jobs.zhaopin.com/258392011251844.htm,1、负责大型数据库的运行维护2、负责大型数据库的性能优化,（1）5年以上python开发经验，其中包含3年以上丰富的前端开发经验，懂得常见的前端技术(HTML5/JavaScript/CSS3/ES6)，2年以上pythonweb开发和python后台数据库脚本开发经验（2）熟悉一种脚本语言shell等（3）熟悉基本的运维知识（4）熟练掌握Oracle数据库sql的使用（5）能够与运维人员进行良好的沟通,北京亦庄,2018-03-18,北京-大兴区,国企,100-499人,5-10年,本科,
北京,python,Python讲师,,中公教育-IT培训事业部,15000-25000,北京,招聘中,http://jobs.zhaopin.com/217000521261753.htm,1、完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；2、按照教学规范和教学大纲高质量完成Python课程的授课任务；3、带领学员参加实训并指导学员完成实操项目；4、根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；5、结合搜索引擎的发展变化，实时改进教学方法，完善教学体系；6、完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；7、配合其它部门和集团完成相关工作。 ,1、 热爱教育行业，计算机相关专业，大学本科及以上学历，两年或以上工作经验；2、 较好的心理素质，能够承受压力，具有较强的事业心与团队协作精神；3、 表达能力强，声音清晰自然，个性开朗，乐于与人交流；4、 熟练掌握大数据相关算法与数据结构；5、 精通Java语言开发经验，特别是数据库和多线程开发，熟悉常见的Java开发框架及开发能力；6、 熟练掌握Python编程语言与机器学习框架；7、 理解框架的设计思想及实现，具有良好的代码风格、接口设计与程序架构；8、 2年（含）以上对于Hadoop、Hive、Impala， Hbase、Spark、Sqoop有实际的编码能力和海量数据的自动化分析处理项目经验；9、  熟悉主流分布式处理框架，基于Hadoop的数据挖掘、大数据组件开发和封装；10、有一年以上教学经验者优先考虑。 ,北京市海淀区学清路23号汉华世纪大厦B座,2018-03-18,北京,民营,20-99人,1-3年,本科,15000-25000元/月
北京,python,Python开发工程师-pass平台方向(035184),,京东金融,面议,北京-大兴区,招聘中,http://jobs.zhaopin.com/192921312306457.htm,1、根据业务需求，依托开源框架体系，进行运维自动化平台整体或者子模块的开发、设计、实现；2、负责开发分布式系统，为自动化运维（配置管理、监控、部署、调度等）提供工具或系统支持；3、负责开发运维脚本或工具，来提高运维部署的效率。熟练使用python，shell；4、负责开发和维护运维脚本，熟练使用代码管理工具git，svn等。,1、本科及以上学历，计算机相关专业，1-3年运维开发工作经验。高级要求3-5年运维开发经验；2、具备良好的学习能力，独立分析问题，解决问题的能力；3、具有良好的代码书写和维护习惯；4、可承受较大压力，能够接受工作任务的动态调整，有责任感，较强的沟通协调能力，具有团队合作精神。划重点具有运维开发经验且运维过AI，大数据，K8S集群的可破格录用；5、对自动装配工具具有深入理解和使用经验，如Puppet，Ansible，chef中的一种或者几种.可以熟练开发ansibleplaybook或chefcookbook。加分项1、对分布式开源服务发现和配置管理框架如zookeeper，consul，etcd，有深刻理解和使用经验有加分；2、对开源的自动化运维框架，如日志系统，监控系统等有所了解，或者有使用经验，或者有定制开发的经验；3、有web和数据库开发经验有加分；4、具有大型软件开发经验的有加分；5、对以下中间件的一种或几种有一定的了解和使用经验的有加分，如hadoop，kafka，elasticsearch，nginx，redis；6、对容器技术有了解和使用经验的有加分。更多职位动态，敬请关注微信公众号“京东金融招聘”。,北京市大兴区亦庄京东大厦,2018-03-18,北京-大兴区,外商独资,1000-9999人,3-5年,本科,
北京,python,Python讲师,,北京中公教育科技股份有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/217000521259320.htm,1、完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；2、按照教学规范和教学大纲高质量完成Python课程的授课任务；3、带领学员参加实训并指导学员完成实操项目；4、根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；5、结合搜索引擎的发展变化，实时改进教学方法，完善教学体系；6、完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；7、配合其它部门和集团完成相关工作。 二、 ,1、 热爱教育行业，计算机相关专业，大学本科及以上学历，两年或以上工作经验；2、 较好的心理素质，能够承受压力，具有较强的事业心与团队协作精神；3、 表达能力强，声音清晰自然，个性开朗，乐于与人交流；4、 熟练掌握大数据相关算法与数据结构；5、 精通Java语言开发经验，特别是数据库和多线程开发，熟悉常见的Java开发框架及开发能力；6、 熟练掌握Python编程语言与机器学习框架；7、 理解框架的设计思想及实现，具有良好的代码风格、接口设计与程序架构；8、 2年（含）以上对于Hadoop、Hive、Impala， Hbase、Spark、Sqoop有实际的编码能力和海量数据的自动化分析处理项目经验；9、  熟悉主流分布式处理框架，基于Hadoop的数据挖掘、大数据组件开发和封装；10、有一年以上教学经验者优先考虑。薪酬福利1、择优解决北京户口应届研究生在北京总部实习满半年以上，可择优解决北京户口；2、工作地点双向选择31家省级研究院遍布全国范围内，公司会充分尊重员工对工作地点选择的意愿；3、带薪培训试用期间带薪培训，提高专业技术能力；定期组织在职培训，不断提升专业素质；4、薪酬待遇年薪12－40万；基本薪资、课时工资、绩效奖金、年终奖金、工龄奖；5、基本福利社会保险、住房公积金、带薪假期(年假、婚假、产检假、产假）；6、补充福利员工餐厅、员工健身房、年度体检、年度旅游、阳光互助基金；7、长期激励计划股权激励。 ,北京市海淀区学清路23号汉华世纪大厦B座,2018-03-18,北京,民营,10000人以上,,本科,10001-15000元/月
北京,python,Python老师,58%,北京华信智原教育技术有限公司,15001-20000,北京-海淀区,最新,http://jobs.zhaopin.com/134503487251283.htm,1.积极参与教学大纲的制定，并按照教学大纲授课；2.通过QQ与学员交流，并耐心给学员解答问题；3.参与学术交流与研讨，不断提升业务水平任职资格；4.积极配合部门相关的团队建设；5.责任心强，具有良好的沟通能力，课堂组织能力；6.授课生动幽默，有吸引力者优先。 ,；4.积极配合部门相关的团队建设；5.责任心强，具有良好的沟通能力，课堂组织能力；6.授课生动幽默，有吸引力者优先。 岗位要求1.大专及以上学历计算机相关专业，一年以上爬虫或解析相关开发经验;2.精通Python语言，精通scrapy爬虫框架，熟悉常用的爬虫相关库；3.熟悉关系型数据库和Mongdb，rides；4.有分布式爬虫实际开发经验；5.身体健康，有上进心，有良好的沟通能力，逻辑思维能力和团队协作能力。工作地址北京市海淀区北三环中路44号院联系电话010-51667116联系人贺经理公交16路、88路、123路、361路、425路、606路到蓟门桥东下车地铁13号线到大钟寺从A口出    10号线牡丹园从D口出     4号线人民大学C口出,北京市海淀区北三环中路44号院联系电话010-51667116联系人贺经理公交16路、88路、123路、361路、425路、606路到蓟门桥东下车地铁13号线到大钟寺从A口出    10号线牡丹园从D口出     4号线人民大学C口出工作地址北京市海淀区北三环中路44号院,2018-03-18,北京-海淀区,股份制企业,100-499人,,大专,15001-20000元/月
北京,python,云平台Python开发工程师,,北京奇虎科技有限公司,面议,北京,招聘中,http://jobs.zhaopin.com/467717611259826.htm,负责云平台IaaS系统及其支撑平台的设计、开发与测试，提供技术解决方案负责API设计和开发,三年以上工作经验熟悉Python，能深入研究openstack相关组件源码，实现性能优化者更佳掌握Django开发框架，具备独立完成项目开发的能力熟悉Linux、Nginx的使用及搭建、调试、排错、优化、部署等熟悉Mysql及常用优化方案，有大数据量的数据库设计及规划能力，对分布式文件存储、redis缓存等相关技术有深入研究，并有实际的使用经验掌握常见场景设计，如消息队列、缓存、高并发、高可用、高负载等能够解决问题和快速学习的能力，有较强团队观念加分项对Openstack架构和各个模块有比较深入的了解有大规模云计算平台经验有高并发、高负载、高可用，分布式、集群系统开发经验有海量数据处理经验,北京,2018-03-18,北京,上市公司,1000-9999人,3-5年,不限,
北京,python,2018研发--Python 开发工程师J13163,,金风科技股份有限公司,13000-23000,北京,招聘中,http://jobs.zhaopin.com/138718439256543.htm,1、负责公司大数据分析产品、BI产品等相关产品研发工作；2、负责公司相关运营后台系统研发工作；3、负责公司行业应用产品研发工作。,1、本科及以上学历，计算机相关专业，3年以上Python相关开发经验；2、熟悉Django，Tornado或其它Web框架，有2年以上的PythonWeb开发经验；3、具备Nginx、Mysql、Redis、Memcache等开源组件的应用开使用及开发经验；4、有高并发、高性能、大数据等应用架构及开发经验者优先；5、有Elasticsearch/Mongodb/Hbase/Docker/Kubernetesz开发经验者优先；6、良好的编码习惯和文档编写习惯；7、极强的工作责任感，善于沟通，具备团队协作能力，能够承受工作压力，学习能力强。,北京市经济技术开发区博兴一路8号（二期）,2018-03-18,北京,股份制企业,1000-9999人,3-5年,本科,13000-23000元/月
北京,python,深度学习云开发工程师（python）,,爱奇艺（www.iqiyi.com）,30001-50000,北京,招聘中,http://jobs.zhaopin.com/330615418256431.htm,1.负责训练及推理平台的开发。2.负责推理服务的相关优化。,1.计算机或相关专业本科及以上学历；2.精通Python，并具备良好的编程风格，以及能够撰写良好的技术文档；3.熟悉Caffe，TF等训练框架，对深度学习有一定了解4.具备两年以上的后端项目开发经验5.具备系统架构设计能力，有独立设计开发项目经验者优先；6.有较强的分析问题与独立解决问题的能力，良好的沟通能力及团队合作精神； ,北京市海淀区海淀北一街2号爱奇艺创新大厦,2018-03-18,北京,民营,1000-9999人,3-5年,本科,30001-50000元/月
北京,python,Python开发工程师,,天道计然(北京)网络技术有限公司,15000-30000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/245657884251133.htm,,1、熟悉Python，熟悉Flask、Django等Web开发框架，3年以上相关WEB开发经验；2、熟悉MySQL等关系型数据库，熟练掌握数据库性能优化；熟悉MongoDB、Redis等非关系型数据库，并有实际的项目开发经验；3、基础知识扎实，有一定的数据结构与算法基础；4、熟悉Pandas，Numpy库；5、有良好的技术视野，追求简洁优雅的技术解决方案，能够根据产品和用户的发展，扩展技术架构；6、有良好的沟通能力，能和不同背景的成员沟通协作；7、有数据平台开发经验者优先。,北京市朝阳区绿地中心中国锦20层,2018-03-18,北京-朝阳区,股份制企业,10000人以上,5-10年,不限,15000-30000元/月
北京,python,平台效率 (Python/Ruby 后台开发工程师),,爱奇艺（www.iqiyi.com）,20001-30000,北京,招聘中,http://jobs.zhaopin.com/330615418256434.htm,,,北京市海淀区海淀北一街2号爱奇艺创新大厦,2018-03-18,北京,民营,1000-9999人,,本科,20001-30000元/月
北京,python,容器云/微服务(Python/Java 后台开发),,爱奇艺（www.iqiyi.com）,20001-30000,北京,招聘中,http://jobs.zhaopin.com/330615418256436.htm, 我们团队具有丰富的容器经验，从2013年底即将容器应用到生产环境，并且开始基于开源的mesos和docker生态开发公司内部的私有容器云/微服务平台。 目前容器云平台已经具有过万的生产容器稳定运行，并且多次受邀在各种行业会议上（QCon，CNUTCon，APMCon等）做分享。 , *（985/211）计算机相关专业统招本科以上学历，工作经验不限*熟悉Linux操作系统，开发环境，全Linux工作环境*熟练掌握Shell、至少掌握Python/Java中的一种，具有扎实的编程基础*具备良好的学习能力，自我管理，自我驱动能力*熟悉Mesos、Docker，有开源项目贡献的同学优先 备注工作地点可以是北京或上海,北京市海淀区海淀北一街2号爱奇艺创新大厦,2018-03-18,北京,民营,1000-9999人,,本科,20001-30000元/月
北京,python,集团总部-网络运营部-Python运维开发,,搜狐媒体,20000-35000,北京,招聘中,http://jobs.zhaopin.com/000016520283833.htm,1.负责运维自动化平台及工具的开发工作；2.独立或配合团队完成后台服务功能模块的设计、开发和整合；3.优化所负责的服务系统和模块，持续优化相关的系统功能；4.确保所负责的系统功能达到产品的要求，撰写和完善系统相关的技术文档。,1.计算机及相关专业本科及以上学历；2.有2年以上python开发经验；3.熟悉Django或Flask开发框架；4.具备以下条件者优先-熟悉React、webpack等前端技术；-熟悉linux系统，熟练使用各种系统命令和工具；-熟悉mysql或mongodb等数据库，熟练数据库的日常操作；-熟悉redis或者memcache等缓存技术；-熟悉rabbitmq、kafka等消息队列技术；-熟悉html/xhtml/html5、css等网页制作技术，熟悉页面架构和布局；  5.具有良好的沟通能力，团队合作精神，能承担工作压力。,北京市海淀区科学院南路2号院融科资讯中心3号楼搜狐媒体大厦,2018-03-18,北京,上市公司,1000-9999人,3-5年,本科,20000-35000元/月
北京,python,Python工程师招实习生,100%,北京升凯网络科技有限公司,4001-6000,北京-西城区,最近,http://jobs.zhaopin.com/540062934250727.htm,1.参与公司软件产品后台研发和维护工作；2.参与建筑物联网数据分析算法的设计和开发；3.可独立完成业务算法模块开发，并能结合产品目标进行改进创新。 ,1.熟练使用python，有python开发经验优先；2.熟悉MySQL数据库，了解NoSQL数据库；3.熟悉时间序列模型，分类器和神经网络算法；4.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识；5.具备较好的学习能力，问题分析能力，可以独立调试解决问题。,北京市海淀区西二旗,2018-03-18,北京-西城区,民营,100-499人,,中专,4001-6000元/月
北京,python,python爬虫数据采集实习生,100%,广州百单网互联网科技有限公司,4001-6000,北京-西城区,最近,http://jobs.zhaopin.com/444406089252927.htm,,,北京市海淀区西二旗,2018-03-18,北京-西城区,民营,100-499人,,中专,4001-6000元/月
北京,python,python开发实习生,100%,北京升凯网络科技有限公司,4001-6000,北京-朝阳区,最近,http://jobs.zhaopin.com/540062934250728.htm,,1.中专或以上学历；2.对python语言以及Linux内核有深入理解；3.熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；4.学习能力强，适应能力好；具备耐心/细心的品质；5.具有团队协作意识，对技术敏感，善于主动思考和自我驱动，追求代码的规范和优雅；6.可承受工作压力，有责任感。,北京市海淀区西二旗,2018-03-18,北京-朝阳区,民营,100-499人,,中专,4001-6000元/月
北京,python,python开发实习生,100%,广州百单网互联网科技有限公司,4001-6000,北京-东城区,最近,http://jobs.zhaopin.com/444406089252926.htm,,1.中专或以上学历；2.对python语言以及Linux内核有深入理解；3.熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；4.学习能力强，适应能力好；具备耐心/细心的品质；5.具有团队协作意识，对技术敏感，善于主动思考和自我驱动，追求代码的规范和优雅；6.可承受工作压力，有责任感。,北京市海淀区西二旗,2018-03-18,北京-东城区,民营,100-499人,,中专,4001-6000元/月
北京,python,Python工程师招实习生,99%,广州百单网互联网科技有限公司,4001-6000,北京-朝阳区,最近,http://jobs.zhaopin.com/444406089252925.htm,1.参与公司软件产品后台研发和维护工作；2.参与建筑物联网数据分析算法的设计和开发；3.可独立完成业务算法模块开发，并能结合产品目标进行改进创新。 ,1.熟练使用python，有python开发经验优先；2.熟悉MySQL数据库，了解NoSQL数据库；3.熟悉时间序列模型，分类器和神经网络算法；4.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识；5.具备较好的学习能力，问题分析能力，可以独立调试解决问题。,北京市海淀区西二旗,2018-03-18,北京-朝阳区,民营,100-499人,,中专,4001-6000元/月
北京,python,Python开发工程师待遇从优,99%,北京升凯网络科技有限公司,4001-6000,北京-海淀区,最近,http://jobs.zhaopin.com/540062934250726.htm,1、负责效率工具的后台开发工作，具体包括需求分析、文档撰写、设计编码、测试运维、效果追踪等工作；2、负责持续集成、持续发布系统的开发和维护；3、深入分布式平台架构，发现并解决系统的重大故障及性能瓶颈，打造一流的云平台；,1、计算机或相关专业中专或以上学历；2、具备Python项目经验，熟练掌握Flask，Tornado等Web后端开发框架；3、有效率后台开发经验者优先；4、良好的沟通、组织协调能力和强烈的责任心；5、对行业技术敏感度高且细致，善于思考，乐于发现，对解决具有挑战性问题充满激情。,北京市海淀区西二旗,2018-03-18,北京-海淀区,民营,100-499人,,中专,4001-6000元/月
北京,python,后端工程师/Python工程师,99%,广州百单网互联网科技有限公司,4001-6000,北京,最近,http://jobs.zhaopin.com/444406089252923.htm,1、根据产品需求，按时完成指定任务的设计与开发；2、配合其他研发人员完成项目的开发、调试及上线维护等工作；3、负责所属模块技术文档的编写及维护。,1、中专及以上学历，计算机、软件工程、信息技术、或其他相关专业毕业；2、有较强的学习能力和团队合作精神；3.基础能力强，计算机算法、数据结构较强者优先，对后端性能优化有经验；4、诚实、踏实、积极主动、抗压能力强，喜欢挑战困难；5、掌握至少一种开发语言Go、Node.js、ruby，python、php等。福利待遇1、五险一金及商业保险，双休、法定节假日正常休息；2、7小时工作制，高效的工作环境和氛围，完善的员工内部制度；3、公司包吃包住，不定期下午茶等福利。,北京市海淀区西二旗,2018-03-18,北京,民营,100-499人,,中专,4001-6000元/月
北京,python,Python开发工程师待遇从优,99%,广州百单网互联网科技有限公司,4001-6000,北京-海淀区,最近,http://jobs.zhaopin.com/444406089252924.htm,1、负责效率工具的后台开发工作，具体包括需求分析、文档撰写、设计编码、测试运维、效果追踪等工作；2、负责持续集成、持续发布系统的开发和维护；3、深入分布式平台架构，发现并解决系统的重大故障及性能瓶颈，打造一流的云平台；,1、计算机或相关专业中专或以上学历；2、具备Python项目经验，熟练掌握Flask，Tornado等Web后端开发框架；3、有效率后台开发经验者优先；4、良好的沟通、组织协调能力和强烈的责任心；5、对行业技术敏感度高且细致，善于思考，乐于发现，对解决具有挑战性问题充满激情。,北京市海淀区西二旗,2018-03-18,北京-海淀区,民营,100-499人,,中专,4001-6000元/月
北京,python,后端工程师/Python工程师,99%,北京升凯网络科技有限公司,4001-6000,北京-东城区,最近,http://jobs.zhaopin.com/540062934250725.htm,1、根据产品需求，按时完成指定任务的设计与开发；2、配合其他研发人员完成项目的开发、调试及上线维护等工作；3、负责所属模块技术文档的编写及维护。,1、中专及以上学历，计算机、软件工程、信息技术、或其他相关专业毕业；2、有较强的学习能力和团队合作精神；3.基础能力强，计算机算法、数据结构较强者优先，对后端性能优化有经验；4、诚实、踏实、积极主动、抗压能力强，喜欢挑战困难；5、掌握至少一种开发语言Go、Node.js、ruby，python、php等。福利待遇1、五险一金及商业保险，双休、法定节假日正常休息；2、7小时工作制，高效的工作环境和氛围，完善的员工内部制度；3、公司包吃包住，不定期下午茶等福利。,北京市海淀区西二旗,2018-03-18,北京-东城区,民营,100-499人,,中专,4001-6000元/月
北京,python,Python工程师+奖金五险,99%,北京玖易创新网络科技有限公司,4001-6000,北京,最近,http://jobs.zhaopin.com/540049933250510.htm,,1.中专或以上学历；2.对python语言以及Linux内核有一定理解；3.熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；4.学习能力强，适应能力好；具备耐心/细心的品质；5.具有团队协作意识，对技术敏感，善于主动思考和自我驱动，追求代码的规范和优雅；6.可承受工作压力，有责任感。福利待遇1、五险一金及商业保险；2、项目提成，年终奖，定期调薪等；3、提供吃住补贴，双休，不定期下午茶。,北京市海淀区西二旗,2018-03-18,北京,民营,100-499人,,中专,4001-6000元/月
